recipeID,Ingredients,Seasonings,Steps
402904,1,10,9
402906,1,4,6
402907,1,7,8
402909,2,1,4
402910,2,6,9
402912,7,8,7
402913,2,8,9
402914,5,5,8
402915,1,1,3
402916,1,5,8
402917,1,7,3
402920,3,9,15
402921,1,2,3
402923,2,3,5
402924,1,7,11
402925,3,11,6
402926,1,5,3
402928,1,6,8
402929,2,3,5
402930,2,5,12
402931,1,7,12
402932,1,5,5
402933,1,4,6
402934,2,2,3
402935,2,6,9
402936,1,7,10
402937,1,4,10
402938,2,7,7
402939,2,3,7
402940,1,8,13
402941,3,8,16
402942,1,13,12
402943,1,4,6
402944,1,0,3
402946,0,0,4
402947,1,3,9
402948,3,13,16
402949,2,3,4
402950,1,2,6
402951,2,7,9
402952,2,6,7
402953,2,3,6
402955,2,8,10
402956,2,2,8
402957,2,1,6
402958,1,4,6
402959,2,8,6
402960,3,5,12
402961,1,2,6
402962,1,2,5
402963,1,8,6
402966,3,8,12
402969,1,6,8
402970,4,5,8
402971,2,3,7
402972,2,7,15
402973,1,4,12
402974,3,5,8
402975,3,2,13
402976,3,7,11
402977,3,2,6
402978,1,6,12
402979,1,6,6
402980,1,7,7
402981,3,6,18
402982,1,6,6
402983,2,5,11
402984,3,5,11
402986,6,0,4
402990,4,0,5
402991,3,9,9
402993,2,1,9
402994,2,4,4
402995,2,4,12
402996,1,14,6
402998,2,1,9
403002,1,5,8
403004,1,6,10
403008,1,8,7
403009,1,4,7
403010,1,6,9
403011,3,5,4
403012,3,2,7
403013,4,5,15
403014,5,3,6
403016,1,0,3
403018,2,3,6
403020,1,4,3
403021,3,7,8
403022,1,3,6
403024,4,3,7
403026,3,6,8
403027,1,7,7
403028,1,2,9
403029,2,3,6
403030,1,5,6
403031,2,10,14
403032,2,5,8
403033,1,9,9
403034,1,6,17
403037,3,1,8
403038,1,9,14
403039,2,4,7
403040,1,4,8
403041,1,3,9
403042,1,4,5
403043,1,1,3
403044,1,10,17
403045,2,4,9
403046,3,6,13
403048,1,1,9
403049,1,6,7
403051,2,6,8
403052,3,4,7
403053,1,6,6
403054,2,5,8
403055,7,5,10
403058,1,6,8
403060,3,5,9
403061,2,8,3
403062,3,2,5
403064,1,0,3
403066,1,6,7
403067,1,0,3
403068,2,2,10
403070,1,1,3
403071,1,3,9
403073,1,0,3
403074,2,8,16
403076,1,5,3
403078,1,3,6
403079,2,2,5
403081,1,4,16
403082,2,8,13
403084,1,2,6
403086,7,2,5
403087,5,1,4
403088,2,2,15
403090,3,3,6
403091,1,1,4
403092,2,4,7
403093,1,3,7
403094,2,2,5
403095,8,1,9
403096,2,3,6
403098,1,5,7
403100,3,3,8
403101,2,2,6
403102,3,7,8
403103,8,1,10
403104,6,1,3
403105,6,4,14
403113,4,0,4
403114,3,2,12
403117,1,5,5
403119,1,5,8
403123,1,1,3
403124,1,1,3
403127,5,5,7
403128,2,5,15
403129,3,2,7
403130,1,1,3
403133,2,4,16
403134,3,1,17
403135,1,6,8
403136,8,3,20
403140,1,3,8
403141,1,1,6
403142,2,7,14
403143,3,2,5
403144,2,4,6
403146,1,3,12
403147,1,12,11
403148,1,4,6
403149,1,3,7
403150,1,2,7
403151,1,6,7
403152,1,6,8
403153,4,3,5
403154,1,6,8
403155,1,2,9
403156,2,3,6
403157,1,5,13
403158,3,3,11
403159,1,4,11
403160,1,2,6
403161,2,5,6
403162,2,5,8
403163,1,3,9
403164,2,7,6
403165,1,1,6
403166,1,5,10
403168,2,6,5
403169,3,3,8
403171,1,4,12
403173,1,10,10
403174,1,1,8
403175,4,7,14
403176,4,6,12
403177,1,5,6
403178,4,4,11
403179,1,1,8
403180,1,7,9
403181,1,4,6
403182,1,2,6
403184,2,2,7
403185,1,12,10
403186,2,1,6
403188,1,6,6
403189,1,2,6
403190,2,3,7
403191,2,4,19
403193,1,8,7
403195,2,4,7
403196,1,4,8
403197,1,9,9
403200,2,4,5
403201,2,2,11
403202,2,3,10
403203,6,2,5
403204,1,3,4
403205,2,8,9
403206,2,2,5
403207,2,5,8
403208,2,7,7
403209,2,2,17
403210,1,5,9
403211,2,3,11
403213,2,4,10
403214,2,3,10
403215,1,1,10
403216,2,4,11
403217,1,3,6
403218,4,10,12
403219,1,4,6
403220,2,1,5
403221,3,3,9
403222,2,5,11
403223,2,3,5
403224,1,1,6
403227,1,2,8
403228,1,6,7
403229,2,6,7
403230,1,5,8
403231,2,3,17
403232,1,9,18
403233,1,10,6
403234,1,1,7
403235,1,1,12
403237,1,8,11
403238,1,1,9
403239,3,6,8
403240,3,8,9
403241,1,10,12
403242,2,2,8
403244,1,1,5
403245,1,3,7
403248,1,9,6
403250,2,8,14
403251,2,4,9
403252,2,8,8
403254,2,6,7
403255,3,7,15
403257,2,6,7
403258,3,3,11
403259,2,3,8
403260,1,7,6
403261,1,7,7
403262,1,5,9
403263,4,3,4
403264,1,7,7
403265,4,6,10
403267,1,10,13
403268,2,7,10
403269,3,3,13
403270,3,3,6
403273,1,3,7
403274,1,9,10
403275,4,5,10
403278,1,1,5
403279,1,3,11
403280,0,0,3
403282,2,4,6
403284,0,0,3
403289,2,3,6
403290,1,1,7
403292,3,5,6
403293,3,4,10
403296,1,4,5
403297,2,9,8
403300,1,9,12
403302,1,4,5
403303,1,3,5
403305,1,5,17
403307,3,5,7
403309,2,7,18
403310,2,4,4
403311,4,2,10
403312,2,10,15
403313,1,4,2
403316,2,2,9
403318,1,4,5
403319,3,2,8
403320,1,4,5
403322,3,3,17
403323,1,6,6
403324,5,3,3
403326,1,5,7
403329,1,2,8
403330,3,7,6
403331,2,6,7
403332,2,4,8
403333,4,3,15
403334,1,4,15
403335,1,4,23
403336,2,5,7
403337,2,5,16
403339,2,14,11
403340,1,1,6
403341,2,3,9
403342,2,6,7
403343,1,6,6
403344,2,4,7
403345,1,3,7
403346,1,11,11
403347,2,3,11
403348,1,5,9
403349,1,5,9
403350,3,10,7
403351,2,7,5
403353,2,3,12
403354,1,5,7
403355,1,7,8
403357,1,5,7
403358,1,8,6
403359,1,8,10
403360,1,3,8
403361,1,3,8
403363,3,1,16
403364,3,3,7
403365,2,2,6
403366,1,6,9
403367,1,5,10
403368,2,6,7
403369,4,8,12
403370,1,6,9
403371,2,3,11
403372,1,1,6
403373,1,4,6
403374,2,7,6
403375,1,5,9
403376,3,3,4
403377,3,5,7
403378,1,2,10
403380,3,7,6
403381,2,9,15
403382,2,2,7
403383,1,5,6
403384,2,7,8
403385,1,6,8
403386,1,5,5
403388,1,1,3
403389,1,5,9
403390,1,2,5
403391,3,6,9
403393,2,3,8
403394,1,7,10
403395,2,4,8
403396,2,7,13
403398,1,8,8
403400,1,5,6
403401,3,2,9
403402,4,5,20
403403,2,3,6
403404,5,2,18
403406,1,7,6
403408,1,1,7
403409,2,5,9
403410,2,2,11
403413,5,4,19
403414,1,1,3
403415,5,4,14
403417,2,3,12
403419,2,3,6
403424,3,8,13
403425,3,3,11
403426,3,3,13
403427,1,11,12
403429,2,3,12
403431,1,4,6
403434,2,1,5
403436,3,3,9
403437,3,2,5
403440,2,7,8
403441,4,2,9
403443,2,5,4
403444,2,3,5
403445,3,4,11
403447,1,3,8
403448,2,7,6
403449,1,2,7
403451,3,5,10
403452,3,2,5
403453,2,4,10
403454,1,4,15
403455,1,6,13
403456,7,1,4
403458,2,2,5
403459,1,6,10
403460,1,3,6
403461,2,2,7
403462,1,4,6
403463,1,8,5
403464,1,1,4
403465,2,1,6
403466,7,8,29
403469,2,2,10
403470,3,6,11
403471,1,3,3
403472,3,8,6
403473,2,2,6
403474,2,8,19
403478,1,1,5
403479,1,9,8
403480,6,5,12
403482,1,6,8
403483,1,9,11
403485,1,6,7
403489,3,3,8
403491,4,2,15
403493,2,8,16
403494,2,3,8
403496,1,7,8
403497,1,6,7
403498,1,1,8
403499,3,1,12
403500,2,5,8
403501,1,0,5
403502,2,7,15
403505,1,5,9
403509,2,4,9
403510,2,3,6
403511,4,1,7
403512,2,8,18
403513,3,6,13
403514,2,7,12
403515,1,1,7
403516,1,3,6
403517,1,1,6
403520,1,1,6
403521,5,5,15
403522,1,1,5
403523,2,8,8
403524,2,2,3
403526,1,2,9
403528,2,8,9
403529,1,7,7
403530,2,6,7
403531,1,8,6
403532,1,7,5
403533,3,2,10
403534,1,8,13
403535,1,5,7
403536,2,5,15
403537,1,5,4
403538,4,4,5
403539,4,3,11
403540,3,4,7
403541,2,4,6
403543,1,4,13
403544,2,2,7
403545,1,3,7
403546,1,3,7
403547,1,4,10
403548,2,1,7
403549,1,2,5
403550,2,2,11
403551,2,4,6
403552,2,3,6
403553,3,3,7
403556,3,1,5
403557,2,4,11
403558,2,4,6
403559,11,1,7
403561,0,0,3
403562,3,5,11
403564,1,3,5
403566,2,4,12
403567,1,5,8
403568,1,6,6
403569,2,5,12
403570,2,6,8
403571,3,6,8
403573,2,4,7
403574,3,6,10
403578,2,5,12
403580,2,3,6
403581,1,5,13
403583,2,1,9
403585,1,10,7
403586,1,4,8
403587,4,3,8
403590,2,5,5
403591,3,12,10
403592,3,5,9
403593,2,6,12
403594,1,1,3
403595,2,2,7
403596,2,4,10
403597,1,4,6
403598,3,4,9
403599,3,1,7
403600,3,1,6
403603,3,11,14
403604,2,5,3
403605,2,4,6
403606,1,9,14
403607,1,2,14
403608,1,3,6
403609,1,7,8
403610,3,2,6
403611,3,4,10
403612,2,4,8
403613,1,4,7
403614,2,4,9
403615,7,1,16
403616,3,3,5
403618,1,1,4
403619,2,1,8
403622,2,5,10
403623,1,3,5
403625,2,5,7
403627,2,5,6
403628,2,4,6
403629,1,3,6
403630,1,5,6
403631,2,5,3
403634,1,6,5
403636,2,3,3
403637,1,3,6
403639,1,3,7
403640,1,5,8
403641,1,7,7
403642,1,6,13
403643,6,3,4
403644,1,1,5
403648,2,2,3
403649,2,3,5
403650,2,4,10
403651,2,14,14
403653,2,6,8
403654,3,2,5
403656,3,5,10
403659,1,2,5
403660,1,2,11
403661,4,7,14
403662,1,3,6
403663,1,1,5
403664,1,2,8
403665,4,1,6
403666,6,2,9
403668,5,7,7
403669,2,2,10
403670,2,5,6
403671,4,3,7
403673,1,4,7
403674,1,7,10
403675,1,6,13
403676,2,5,10
403677,4,7,15
403678,1,9,13
403679,5,3,9
403680,1,11,7
403682,2,3,10
403690,1,4,12
403699,1,4,3
403701,4,5,6
403702,3,0,3
403703,3,3,6
403706,3,5,3
403708,3,3,11
403709,2,7,8
403710,2,2,9
403711,1,2,7
403712,1,7,4
403714,2,4,12
403717,2,1,9
403718,3,1,18
403719,1,3,8
403720,1,4,9
403722,1,1,5
403723,1,2,6
403724,2,5,6
403725,1,4,7
403727,2,6,7
403728,1,6,8
403729,1,1,8
403730,5,0,3
403731,3,6,12
403732,1,9,7
403733,2,4,8
403734,3,6,14
403735,1,4,7
403736,2,3,6
403737,2,3,10
403738,1,1,5
403739,2,6,5
403740,3,3,15
403743,2,4,7
403745,3,3,9
403746,1,8,11
403747,1,8,4
403748,1,2,4
403750,1,11,17
403752,1,4,5
403753,1,9,10
403754,4,1,11
403755,2,2,10
403756,3,8,11
403759,2,10,15
403761,1,1,3
403762,2,6,5
403763,5,2,11
403764,1,10,6
403765,2,3,4
403766,3,7,14
403767,3,4,7
403769,4,1,6
403770,3,6,7
403771,7,2,8
403772,2,6,9
403773,1,2,7
403775,1,5,6
403776,2,3,6
403777,1,7,6
403779,1,1,5
403780,2,4,5
403781,2,5,6
403782,3,1,5
403783,2,4,8
403785,3,7,12
403786,2,6,14
403788,2,13,19
403789,3,3,12
403790,5,1,13
403794,2,7,11
403798,4,5,8
403799,1,4,8
403800,2,11,13
403802,2,3,7
403803,1,7,9
403806,2,1,5
403807,3,1,4
403808,1,11,14
403809,2,3,8
403810,1,8,6
403811,2,3,7
403812,3,4,7
403813,6,2,10
403814,2,3,11
403815,2,3,8
403816,3,3,9
403817,1,8,9
403818,1,12,11
403819,2,2,5
403820,1,10,16
403821,3,2,5
403822,3,4,8
403823,1,6,7
403824,1,7,5
403825,1,5,12
403826,2,7,9
403828,3,2,12
403830,5,4,11
403832,2,6,6
403833,1,5,4
403834,1,6,9
403835,3,4,7
403836,3,4,8
403837,2,6,8
403839,1,6,8
403841,4,3,5
403842,1,4,8
403843,1,3,5
403846,1,1,5
403847,4,4,13
403848,2,3,5
403849,1,7,10
403850,2,4,6
403851,2,5,7
403852,3,3,12
403853,1,7,7
403854,1,5,11
403855,2,4,7
403856,4,7,9
403857,1,5,12
403858,1,6,8
403859,2,2,4
403860,1,3,9
403861,3,9,6
403862,2,5,10
403863,2,4,10
403864,2,6,8
403865,2,6,14
403866,4,6,16
403867,2,7,8
403868,5,2,12
403869,5,2,12
403870,1,2,4
403871,2,5,11
403872,5,1,11
403873,2,1,10
403875,1,8,6
403877,1,6,7
403878,2,2,5
403881,2,4,7
403883,2,4,9
403884,2,10,9
403885,1,1,7
403886,1,4,6
403887,2,5,12
403888,2,8,14
403889,4,3,5
403890,3,7,12
403891,2,3,4
403892,2,9,7
403893,2,4,7
403894,6,5,12
403895,3,3,11
403897,2,3,11
403898,1,4,6
403899,1,5,5
403900,1,3,8
403901,2,6,7
403902,2,2,5
403903,1,4,10
403904,3,11,9
403907,3,6,6
403908,3,3,9
403910,2,5,13
403911,2,4,11
403912,3,9,5
403913,3,5,8
403914,2,5,9
403915,3,2,12
403917,1,4,5
403918,3,6,8
403919,3,3,9
403920,2,4,6
403923,2,5,10
403924,2,5,7
403925,3,7,6
403929,2,5,8
403930,2,3,5
403932,3,4,14
403933,3,2,5
403934,1,5,9
403935,3,3,8
403936,3,3,9
403939,2,3,7
403940,2,6,11
403943,3,7,5
403944,2,9,9
403945,1,5,8
403946,6,2,7
403949,1,2,7
403950,2,5,7
403952,5,1,7
403953,1,9,6
403954,3,9,9
403958,1,12,5
403959,2,6,7
403960,3,4,3
403961,1,3,5
403962,1,4,13
403966,1,1,5
403968,4,5,11
403969,1,2,5
403970,1,2,5
403971,3,4,13
403975,1,1,4
403976,3,2,11
403978,2,20,15
403979,1,8,7
403981,3,3,9
403982,3,4,8
403983,3,6,7
403984,2,3,6
403985,1,0,3
403986,2,5,8
403987,1,6,6
403988,1,6,6
403989,2,4,6
403990,2,2,6
403991,2,4,5
403992,3,6,8
403993,2,7,14
403994,2,9,14
403995,2,3,8
403996,2,2,5
403997,1,6,6
403999,1,7,12
404000,1,1,10
404002,2,3,6
404003,2,4,5
404004,1,2,6
404005,3,5,7
404006,2,4,6
404010,3,3,10
404013,1,4,7
404014,2,2,7
404015,2,1,6
404016,3,6,12
404017,1,10,16
404018,1,6,9
404019,1,2,7
404020,3,0,5
404021,2,3,8
404023,1,6,4
404025,1,5,7
404026,1,12,13
404027,4,1,8
404028,1,8,13
404030,1,9,14
404031,2,7,9
404032,2,3,8
404033,1,9,10
404034,6,4,12
404035,2,1,3
404036,3,5,12
404037,2,1,9
404038,1,1,7
404041,3,3,7
404044,1,3,8
404045,3,8,16
404047,1,8,7
404048,2,1,9
404049,4,5,10
404050,1,7,5
404051,2,6,6
404053,2,3,9
404055,4,0,3
404057,1,5,6
404059,1,6,7
404064,3,8,9
404065,4,3,11
404066,1,3,7
404067,2,5,21
404068,6,2,12
404070,1,6,6
404071,2,3,12
404072,3,4,11
404073,1,2,6
404074,2,10,8
404076,3,1,10
404077,1,5,7
404078,2,3,7
404079,2,7,12
404080,5,1,15
404081,1,3,6
404084,3,1,6
404086,3,2,14
404087,1,3,6
404088,2,1,5
404089,1,6,7
404091,1,1,5
404092,1,10,12
404094,1,5,6
404097,2,6,6
404099,1,1,8
404103,2,6,7
404105,6,2,12
404106,1,5,13
404108,6,1,14
404109,3,1,6
404110,1,3,8
404112,2,5,8
404114,1,10,13
404115,3,5,6
404116,1,7,10
404117,3,3,16
404118,4,5,12
404120,1,4,9
404121,7,3,16
404122,1,8,5
404123,2,7,13
404126,1,0,3
404128,1,3,7
404129,1,8,8
404130,1,5,11
404131,3,6,8
404132,1,8,15
404134,2,10,13
404137,2,3,5
404139,1,12,11
404140,3,2,6
404142,2,4,12
404144,2,3,8
404145,2,2,10
404146,1,5,6
404150,2,5,6
404152,2,7,7
404153,1,3,5
404154,1,4,5
404156,1,1,5
404157,2,7,14
404158,1,9,7
404159,2,2,6
404160,3,4,7
404162,2,3,5
404163,2,2,10
404164,2,2,6
404165,2,10,8
404166,1,2,3
404167,1,5,13
404168,2,4,15
404173,1,6,4
404174,3,6,13
404177,0,0,3
404178,1,3,8
404179,1,10,5
404180,1,9,12
404182,2,3,10
404183,1,2,8
404184,3,1,10
404185,2,4,7
404186,2,1,8
404187,2,7,10
404188,2,4,9
404189,0,0,6
404193,3,2,8
404195,4,1,9
404196,1,1,6
404198,2,3,7
404199,2,9,7
404200,3,6,8
404201,3,7,9
404202,7,1,10
404203,2,1,4
404204,2,7,9
404205,1,5,5
404206,1,7,6
404207,1,3,7
404209,1,3,7
404210,2,8,15
404211,2,10,14
404212,1,5,12
404213,4,2,7
404214,3,0,4
404216,5,2,3
404217,1,2,7
404218,1,4,10
404220,1,6,6
404221,1,5,6
404222,3,5,22
404223,1,5,10
404224,1,2,8
404225,1,2,8
404226,2,3,6
404228,2,3,6
404230,1,5,7
404231,1,1,7
404232,4,1,4
404234,3,5,10
404235,1,3,5
404236,1,3,9
404237,1,4,10
404238,1,6,13
404239,4,4,15
404240,2,4,9
404241,1,1,6
404242,2,5,12
404243,2,7,13
404244,1,2,5
404245,5,7,8
404246,1,3,8
404247,5,5,20
404248,2,2,15
404249,2,10,11
404250,2,8,8
404251,3,2,8
404252,1,1,5
404253,1,4,6
404254,1,1,6
404255,2,10,15
404256,1,7,7
404257,1,3,7
404258,2,10,17
404259,1,4,5
404261,1,6,6
404262,1,3,5
404263,3,2,9
404264,2,6,10
404265,2,3,9
404266,2,9,10
404267,4,4,7
404268,1,1,6
404269,1,2,8
404270,1,2,5
404271,2,8,9
404272,1,8,12
404273,2,4,4
404274,1,3,10
404275,4,1,7
404276,2,6,4
404277,2,7,8
404278,2,7,10
404279,2,4,8
404280,4,8,7
404281,1,5,8
404282,2,4,10
404283,1,2,4
404285,2,5,8
404286,1,4,12
404288,1,1,3
404289,3,3,21
404290,1,7,4
404291,1,8,9
404292,2,1,3
404293,1,5,8
404294,1,5,7
404296,1,1,3
404297,2,2,6
404299,1,5,9
404300,1,8,11
404302,2,9,11
404303,2,2,8
404305,1,9,6
404306,1,3,5
404307,1,2,7
404308,1,6,8
404309,3,4,10
404310,2,4,9
404311,2,3,7
404312,4,5,14
404313,1,2,7
404314,5,1,10
404316,2,3,13
404317,2,2,8
404318,1,7,9
404319,1,4,7
404320,1,2,6
404321,2,5,10
404322,3,7,12
404325,8,0,13
404326,1,6,5
404327,2,5,11
404328,2,3,11
404330,2,5,7
404331,5,5,5
404333,2,1,6
404334,1,3,7
404335,3,3,15
404336,1,3,7
404337,3,4,11
404338,2,4,8
404339,1,3,8
404340,2,2,7
404341,2,5,10
404342,2,4,7
404344,4,8,12
404345,2,6,5
404346,3,3,13
404347,1,3,4
404349,1,4,5
404350,2,5,9
404351,2,4,9
404352,2,1,7
404353,2,7,15
404354,1,7,8
404355,1,5,4
404356,5,5,14
404357,1,10,6
404358,1,2,4
404359,5,1,4
404361,1,7,10
404362,2,1,5
404363,0,0,3
404364,3,6,27
404365,2,3,4
404368,2,5,5
404369,3,3,8
404371,1,3,6
404372,1,2,3
404373,3,5,12
404374,3,3,3
404375,2,3,7
404376,1,2,6
404377,2,3,8
404378,2,4,11
404379,3,2,12
404380,1,7,7
404381,4,2,10
404382,3,2,10
404383,2,1,10
404384,4,6,12
404385,2,5,19
404386,2,5,12
404387,2,4,10
404388,1,2,8
404389,1,6,9
404390,1,4,5
404391,1,6,7
404394,1,4,6
404395,1,7,11
404396,1,7,10
404397,2,3,6
404398,4,1,8
404399,8,7,30
404402,2,5,8
404403,1,8,6
404404,2,4,6
404405,3,9,11
404406,2,11,11
404411,1,3,5
404413,3,3,6
404414,2,1,8
404417,1,4,7
404418,1,3,9
404419,1,8,11
404420,2,2,10
404421,2,4,8
404422,1,2,5
404424,1,7,11
404425,5,2,15
404426,2,5,10
404428,1,7,10
404429,3,3,7
404430,3,5,8
404432,1,6,6
404433,2,5,12
404434,2,2,8
404436,1,5,6
404440,2,2,7
404441,2,5,8
404442,2,2,5
404444,1,3,10
404445,3,11,12
404446,2,4,9
404447,2,3,8
404448,1,7,15
404450,1,4,9
404451,1,9,7
404452,2,3,11
404457,2,3,11
404459,2,8,10
404460,1,2,5
404461,2,5,4
404463,1,2,6
404464,2,1,5
404465,3,9,7
404466,1,10,8
404469,1,5,6
404470,3,1,5
404472,2,5,6
404473,2,6,12
404474,1,2,11
404476,3,5,8
404480,2,1,5
404481,2,12,15
404482,1,3,8
404484,5,3,6
404488,1,8,10
404490,1,11,10
404491,3,3,3
404492,8,3,4
404495,7,4,5
404496,7,2,3
404497,1,0,3
404499,1,9,8
404500,2,3,5
404502,1,5,4
404503,5,1,7
404504,5,1,5
404505,3,7,10
404506,2,5,7
404507,1,7,11
404510,2,2,6
404511,1,5,14
404512,5,5,3
404514,5,7,15
404516,1,4,8
404518,1,8,7
404519,1,7,12
404521,1,3,6
404522,3,9,10
404523,3,7,11
404524,1,5,10
404526,1,8,12
404527,1,7,7
404528,1,3,6
404529,1,7,7
404530,1,1,8
404531,1,5,9
404533,1,6,7
404535,2,4,4
404536,1,6,13
404538,4,5,6
404539,2,5,6
404541,6,2,14
404542,2,3,5
404543,0,0,4
404544,2,7,6
404545,5,1,5
404547,1,5,6
404548,2,5,10
404549,2,5,6
404550,2,1,6
404551,1,8,10
404553,2,3,6
404554,1,7,13
404556,2,4,6
404557,1,3,6
404558,2,3,16
404559,2,2,9
404560,1,1,6
404561,1,3,9
404562,1,13,8
404565,1,3,25
404566,6,3,10
404567,1,6,19
404568,1,5,9
404570,3,3,12
404571,1,8,10
404572,3,1,8
404573,1,9,6
404574,1,6,11
404578,1,7,4
404581,3,1,8
404583,2,4,3
404584,2,9,10
404586,1,3,11
404589,2,7,11
404590,2,7,12
404591,1,4,13
404595,1,4,7
404597,1,1,5
404598,3,1,3
404599,1,4,6
404600,3,2,10
404601,2,1,5
404602,1,3,3
404603,2,6,13
404604,3,2,3
404605,3,2,5
404607,1,1,4
404608,1,5,9
404611,2,7,10
404616,4,5,8
404617,2,1,6
404619,1,2,10
404622,1,1,3
404624,1,0,9
404629,3,4,8
404630,1,5,3
404631,4,9,7
404636,3,3,4
404637,3,0,4
404639,2,4,9
404642,3,7,13
404643,2,7,9
404644,1,5,8
404645,1,5,7
404646,2,6,8
404647,1,5,11
404648,1,4,10
404649,2,3,8
404650,3,3,9
404651,1,6,8
404652,1,4,10
404654,2,0,3
404655,1,1,5
404656,6,1,11
404659,1,6,10
404661,1,1,6
404662,6,3,15
404664,1,3,9
404665,2,5,6
404666,4,3,13
404667,1,4,11
404668,2,3,6
404669,2,4,10
404670,2,3,9
404671,1,3,8
404672,6,7,16
404674,1,2,8
404675,3,7,7
404676,2,4,8
404677,1,5,8
404678,3,5,10
404679,1,3,6
404680,1,7,18
404681,1,3,12
404682,2,2,11
404683,2,4,8
404684,1,4,3
404685,1,4,10
404686,2,27,14
404687,2,3,6
404689,4,3,5
404690,1,3,5
404691,2,3,5
404692,2,3,6
404693,3,3,6
404694,1,5,6
404695,1,5,9
404696,3,1,6
404697,7,3,10
404700,1,3,7
404701,2,2,5
404702,1,8,9
404703,3,3,5
404704,1,4,9
404705,1,3,7
404707,2,4,6
404708,2,5,12
404709,1,1,6
404712,2,9,9
404713,1,2,7
404714,2,6,12
404715,2,4,9
404718,2,8,10
404719,2,3,7
404720,2,4,7
404721,2,3,10
404722,2,4,7
404723,1,1,3
404725,1,9,11
404726,2,3,9
404727,1,4,9
404728,2,2,5
404729,2,8,4
404730,2,5,5
404731,2,6,10
404733,2,2,6
404743,5,2,9
404744,2,2,7
404745,3,7,15
404747,1,6,24
404748,2,5,8
404750,3,2,13
404751,2,7,14
404752,2,2,7
404753,2,19,10
404754,1,4,8
404755,2,1,7
404756,4,1,7
404758,1,1,6
404759,2,2,10
404760,5,2,11
404762,1,7,8
404763,3,7,8
404764,1,4,8
404765,3,4,7
404766,2,3,7
404768,1,1,5
404769,2,3,7
404771,2,10,17
404772,5,3,8
404773,4,6,7
404774,1,4,10
404775,2,2,6
404776,4,6,7
404777,1,10,6
404780,2,3,12
404782,1,8,5
404783,1,9,11
404784,6,6,12
404786,3,5,9
404787,1,10,8
404788,2,2,9
404789,1,4,7
404790,3,1,8
404791,1,3,8
404792,3,4,10
404793,2,3,10
404794,2,1,5
404795,2,3,5
404796,2,9,9
404797,3,3,6
404798,2,3,5
404799,1,1,6
404800,3,3,7
404801,2,5,5
404802,1,6,5
404803,1,3,8
404804,2,3,6
404805,2,3,5
404806,1,7,10
404807,2,8,10
404808,1,4,6
404809,2,4,6
404810,1,6,10
404811,2,3,7
404812,3,7,9
404813,1,4,5
404814,2,7,7
404815,1,5,8
404816,1,3,9
404817,2,5,11
404818,2,3,8
404819,2,7,16
404820,2,5,7
404821,3,6,10
404822,2,7,13
404824,5,4,7
404826,3,4,14
404827,2,5,9
404830,5,2,8
404831,2,5,10
404832,1,4,7
404834,2,5,6
404835,1,6,4
404838,4,1,8
404839,1,5,5
404840,1,5,9
404842,2,3,10
404843,2,5,9
404845,1,7,13
404848,1,8,7
404849,1,1,5
404851,1,7,8
404852,1,3,4
404853,1,3,10
404854,2,1,6
404857,4,2,6
404859,2,1,8
404860,2,3,13
404861,4,5,8
404864,3,2,5
404865,2,4,6
404866,3,2,5
404868,3,5,14
404869,1,7,7
404870,2,4,10
404872,1,9,8
404873,1,6,15
404874,4,4,7
404876,2,4,6
404877,2,7,9
404878,3,5,8
404879,1,3,4
404882,5,3,12
404883,1,4,7
404884,3,4,9
404885,1,6,6
404886,1,3,4
404887,1,5,8
404888,0,0,4
404889,2,4,12
404891,2,2,5
404892,1,5,6
404893,5,1,8
404894,1,7,7
404895,4,1,6
404896,1,10,10
404898,1,5,5
404899,3,6,10
404901,3,9,17
404902,2,3,7
404904,1,1,5
404906,2,0,3
404907,2,6,11
404908,1,1,6
404909,3,4,4
404910,1,3,7
404911,1,1,3
404914,2,4,11
404915,1,6,7
404916,2,2,6
404917,3,5,11
404918,3,5,13
404920,1,6,11
404923,3,4,10
404924,4,8,11
404925,5,6,3
404926,2,2,8
404929,1,9,7
404931,2,1,3
404932,1,1,3
404936,1,9,15
404937,1,2,4
404939,1,1,8
404941,3,8,12
404942,2,8,8
404944,1,1,3
404945,1,2,4
404946,3,3,8
404948,1,9,9
404950,3,1,11
404951,2,2,11
404952,2,10,8
404953,1,8,9
404954,1,8,7
404955,1,2,7
404956,4,10,14
404957,2,2,15
404959,1,10,3
404960,2,2,15
404961,4,5,5
404962,2,9,10
404963,1,1,5
404969,2,5,10
404971,4,2,12
404972,1,4,7
404974,2,7,6
404975,2,4,11
404977,1,1,8
404978,5,6,8
404979,1,1,3
404980,1,4,7
404983,1,8,10
404984,2,5,9
404985,3,4,3
404986,1,6,12
404987,2,7,10
404988,4,6,7
404989,2,2,6
404991,2,6,8
404994,2,4,6
404996,2,4,8
404997,3,1,7
404998,1,5,9
404999,1,5,8
405000,1,11,8
405001,1,1,5
405004,1,2,8
405006,5,2,11
405007,1,6,10
405008,1,10,9
405010,1,3,5
405011,4,6,16
405014,2,1,5
405015,1,1,4
405016,5,8,15
405018,4,5,9
405019,1,3,5
405020,3,4,9
405021,3,6,18
405022,3,3,7
405023,3,3,11
405024,3,3,3
405025,1,1,3
405026,2,1,7
405028,1,9,9
405030,1,4,3
405031,1,5,8
405032,1,11,9
405035,1,1,6
405036,1,1,6
405037,4,3,15
405038,2,5,8
405039,2,5,11
