recipeID,Ingredients,Seasonings,Steps
7013238,2,3,8
7013239,1,1,4
7013240,4,7,8
7013241,3,6,9
7013242,3,7,10
7013243,2,4,10
7013244,3,3,8
7013245,7,2,8
7013246,3,6,14
7013248,2,2,11
7013249,1,3,5
7013250,2,3,16
7013251,1,2,10
7013252,9,7,4
7013253,5,3,3
7013254,9,3,18
7013255,2,4,11
7013256,1,1,8
7013257,1,1,16
7013258,1,2,9
7013259,2,6,8
7013260,2,13,8
7013261,3,4,12
7013262,1,3,10
7013263,6,7,14
7013264,8,6,17
7013266,2,9,12
7013267,7,3,11
7013268,3,1,7
7013269,5,1,8
7013270,1,3,7
7013271,1,5,7
7013273,4,4,9
7013274,4,3,16
7013275,4,4,11
7013276,3,9,8
7013279,2,8,3
7013280,1,3,5
7013281,3,2,13
7013282,4,1,7
7013283,1,1,6
7013284,1,8,8
7013285,1,2,4
7013286,1,5,4
7013287,1,6,6
7013289,3,3,7
7013290,3,3,5
7013291,1,5,11
7013292,2,2,7
7013293,2,10,9
7013294,4,1,5
7013295,3,1,4
7013297,11,1,7
7013298,4,2,8
7013300,5,1,23
7013301,5,1,21
7013302,3,1,15
7013303,1,4,17
7013304,3,6,13
7013305,4,1,7
7013306,4,1,9
7013308,5,7,8
7013309,2,4,7
7013310,1,7,9
7013311,3,4,7
7013313,2,13,18
7013314,1,4,5
7013315,2,2,14
7013317,2,4,7
7013318,3,3,11
7013319,4,2,15
7013320,1,1,10
7013321,5,5,12
7013322,2,4,10
7013323,1,3,10
7013324,1,5,14
7013325,2,1,9
7013326,1,4,11
7013327,4,1,12
7013328,3,1,4
7013329,4,4,9
7013330,3,3,10
7013332,2,3,8
7013333,14,2,18
7013335,6,6,14
7013336,2,1,8
7013338,7,2,20
7013339,3,1,5
7013340,5,1,12
7013342,2,4,14
7013343,6,1,12
7013344,1,1,5
7013345,1,1,5
7013346,1,6,9
7013347,1,1,7
7013348,2,7,9
7013350,2,3,5
7013352,2,3,7
7013353,1,1,6
7013355,4,9,13
7013357,2,3,9
7013359,1,7,8
7013360,2,9,13
7013361,1,4,12
7013362,3,9,10
7013363,1,4,8
7013364,3,1,3
7013365,2,4,6
7013366,2,3,12
7013367,3,5,13
7013368,2,4,7
7013370,2,1,8
7013371,3,1,9
7013372,6,3,15
7013373,2,5,8
7013374,2,10,10
7013375,3,5,11
7013376,1,6,6
7013378,1,4,12
7013379,6,6,11
7013380,3,4,5
7013381,1,5,6
7013382,2,5,10
7013384,3,2,17
7013385,7,1,9
7013386,5,8,10
7013387,3,5,6
7013388,1,2,6
7013389,2,4,8
7013390,3,7,8
7013391,2,4,8
7013392,4,1,7
7013394,4,1,8
7013395,5,1,11
7013396,2,2,8
7013397,2,4,5
7013398,1,3,3
7013399,4,4,4
7013400,1,1,12
7013401,2,1,5
7013402,3,2,7
7013403,2,5,15
7013404,8,2,7
7013406,5,1,13
7013407,3,3,8
7013409,7,1,10
7013410,1,8,7
7013411,6,11,32
7013412,3,3,8
7013413,3,1,5
7013414,1,6,5
7013415,2,2,9
7013417,7,1,10
7013418,7,4,13
7013419,4,6,5
7013420,6,3,17
7013421,1,13,13
7013422,3,3,9
7013423,1,3,10
7013424,1,2,13
7013425,3,5,9
7013426,2,6,11
7013427,1,5,8
7013428,2,4,10
7013429,6,1,16
7013430,6,3,25
7013431,11,1,12
7013432,5,2,10
7013434,1,6,8
7013435,1,7,7
7013436,2,7,12
7013437,2,7,8
7013438,2,7,13
7013439,2,6,8
7013440,3,5,11
7013441,9,2,11
7013442,2,3,5
7013443,2,5,9
7013444,4,6,13
7013446,3,1,9
7013447,1,7,7
7013448,2,4,7
7013449,3,6,8
7013450,2,8,10
7013451,1,2,8
7013452,2,2,9
7013455,2,5,10
7013456,2,6,8
7013458,2,8,11
7013459,5,11,11
7013460,1,9,10
7013462,2,1,10
7013463,1,8,8
7013464,1,4,7
7013465,2,5,8
7013467,2,1,6
7013468,1,7,9
7013470,1,3,6
7013471,3,3,12
7013473,3,5,14
7013474,2,10,7
7013475,5,1,13
7013476,2,3,25
7013477,6,3,13
7013479,2,5,11
7013481,3,3,10
7013482,2,6,16
7013486,1,1,4
7013487,3,3,14
7013488,4,2,15
7013489,4,8,11
7013490,5,1,6
7013491,4,7,10
7013492,2,11,8
7013493,1,7,11
7013494,2,2,6
7013495,2,4,13
7013497,3,6,8
7013498,3,1,5
7013499,5,1,9
7013500,2,8,15
7013501,2,2,3
7013502,5,5,19
7013503,2,2,7
7013504,1,2,9
7013505,6,7,19
7013506,1,4,6
7013508,7,2,11
7013509,4,8,11
7013510,3,4,16
7013511,2,2,8
7013513,1,3,8
7013514,2,1,6
7013515,9,2,15
7013516,6,2,11
7013517,7,7,13
7013518,5,3,11
7013519,2,2,10
7013520,5,2,12
7013523,3,3,14
7013524,4,3,13
7013525,4,3,15
7013526,2,7,10
7013527,3,1,5
7013528,5,5,8
7013529,1,6,12
7013530,2,3,17
7013531,3,2,12
7013532,2,2,9
7013533,1,6,18
7013534,3,1,7
7013535,2,12,10
7013536,3,4,14
7013537,1,7,12
7013538,6,4,9
7013539,1,5,7
7013540,10,4,17
7013541,5,1,11
7013542,2,9,10
7013543,4,3,17
7013545,3,3,10
7013547,4,2,11
7013549,9,1,10
7013550,2,1,6
7013551,1,4,8
7013552,2,5,11
7013553,1,9,6
7013556,2,5,11
7013557,4,7,12
7013560,2,10,12
7013561,2,1,4
7013562,2,10,7
7013563,8,1,14
7013564,5,1,8
7013566,4,7,10
7013567,3,4,10
7013568,1,7,8
7013569,5,8,4
7013570,6,2,12
7013571,5,2,13
7013572,7,1,13
7013573,2,5,11
7013574,3,4,5
7013575,2,3,16
7013576,3,7,9
7013577,3,6,15
7013578,4,3,10
7013579,1,7,11
7013580,2,1,8
7013581,1,7,7
7013582,3,6,12
7013583,6,5,13
7013584,4,5,11
7013585,3,5,15
7013586,4,3,16
7013587,2,3,14
7013588,6,2,14
7013589,4,6,12
7013591,3,2,7
7013592,3,3,12
7013593,1,2,11
7013594,2,7,8
7013595,3,2,15
7013596,2,6,10
7013597,2,1,10
7013598,3,3,13
7013600,3,2,7
7013602,2,5,10
7013604,2,5,9
7013605,2,3,6
7013606,9,1,14
7013607,2,5,6
7013608,2,1,7
7013609,11,4,10
7013610,1,5,6
7013611,3,9,13
7013612,2,3,8
7013613,3,2,6
7013614,2,10,12
7013615,2,7,7
7013616,1,8,12
7013617,1,6,7
7013618,2,4,6
7013619,2,2,9
7013620,1,3,8
7013621,3,8,3
7013622,1,1,12
7013623,3,7,13
7013624,2,4,10
7013625,3,5,11
7013626,2,5,5
7013627,3,9,9
7013628,1,10,15
7013630,8,2,16
7013631,2,2,6
7013632,6,1,11
7013633,2,6,7
7013634,2,1,10
7013637,5,4,8
7013638,4,2,17
7013639,1,8,6
7013640,3,10,8
7013641,8,2,13
7013642,5,7,15
7013643,3,2,17
7013644,3,2,4
7013645,4,6,10
7013646,4,1,10
7013647,2,2,8
7013648,4,4,14
7013651,4,7,14
7013652,10,3,26
7013653,2,2,6
7013654,1,2,6
7013656,1,2,9
7013657,2,5,8
7013658,2,10,12
7013659,5,10,11
7013660,1,6,7
7013661,2,3,13
7013662,5,4,9
7013663,4,3,11
7013664,2,1,11
7013665,2,2,4
7013666,1,6,5
7013667,2,5,7
7013668,2,2,14
7013669,1,4,6
7013670,2,2,11
7013671,3,3,12
7013672,1,2,6
7013673,4,6,8
7013674,3,7,9
7013675,3,4,14
7013676,2,2,9
7013678,2,12,16
7013679,3,6,6
7013680,2,5,8
7013681,2,6,8
7013682,2,2,13
7013683,2,3,13
7013684,2,6,8
7013686,4,2,12
7013687,4,5,8
7013688,4,7,3
7013690,3,10,8
7013691,3,2,11
7013692,1,8,19
7013693,1,8,9
7013694,4,10,11
7013696,2,4,6
7013697,3,6,18
7013698,1,4,8
7013699,2,5,9
7013700,3,7,9
7013701,3,6,12
7013702,3,2,10
7013703,2,3,8
7013705,8,4,18
7013707,2,1,10
7013708,4,6,17
7013709,4,1,7
7013711,2,7,8
7013712,3,7,14
7013713,4,1,7
7013714,1,10,7
7013715,1,6,6
7013716,1,1,6
7013717,4,3,5
7013719,6,7,8
7013721,3,10,12
7013722,2,3,16
7013723,2,2,11
7013725,1,6,6
7013726,5,4,16
7013727,2,4,5
7013730,2,5,11
7013731,2,5,7
7013732,4,6,15
7013733,3,11,10
7013734,3,2,7
7013735,3,4,9
7013737,3,5,8
7013739,2,3,8
7013741,5,3,16
7013743,1,8,9
7013744,2,4,6
7013745,1,4,7
7013747,1,10,9
7013748,1,3,9
7013749,5,4,15
7013750,4,9,9
7013751,5,5,15
7013752,3,2,14
7013753,7,6,14
7013756,4,6,12
7013757,3,1,13
7013758,1,11,10
7013759,2,8,9
7013760,6,2,10
7013761,2,3,8
7013762,3,3,11
7013763,2,3,8
7013764,1,4,9
7013765,2,2,3
7013766,28,1,22
7013767,5,6,15
7013769,2,2,6
7013770,4,4,11
7013771,3,7,15
7013772,6,4,15
7013773,1,3,4
7013774,3,2,10
7013775,2,1,9
7013776,9,7,13
7013777,7,6,17
7013778,3,2,11
7013779,5,4,14
7013780,5,3,7
7013781,2,6,5
7013782,3,3,11
7013783,3,4,7
7013784,5,6,13
7013785,5,4,11
7013786,5,6,13
7013787,1,4,13
7013789,6,2,8
7013791,2,8,9
7013792,1,2,6
7013793,2,4,10
7013794,5,1,14
7013795,5,4,15
7013796,5,1,8
7013797,2,10,8
7013798,8,1,9
7013799,1,1,6
7013800,2,9,6
7013801,5,1,8
7013802,6,2,9
7013804,3,4,6
7013805,2,8,9
7013806,4,2,18
7013807,3,4,17
7013808,2,1,8
7013810,4,4,8
7013811,4,1,11
7013812,2,5,8
7013813,1,1,5
7013814,2,8,16
7013815,3,3,9
7013816,1,6,11
7013817,2,3,6
7013818,2,10,12
7013820,2,7,9
7013821,2,7,9
7013822,8,2,15
7013823,4,1,10
7013824,2,2,6
7013825,1,5,5
7013826,2,2,7
7013827,2,5,8
7013828,3,1,13
7013832,2,3,7
7013834,2,1,8
7013836,1,5,9
7013837,2,13,24
7013839,2,3,13
7013840,2,2,11
7013841,1,7,7
7013843,2,4,6
7013844,1,2,7
7013845,3,3,8
7013846,3,6,11
7013847,1,11,10
7013848,2,2,3
7013850,2,5,8
7013851,4,7,10
7013852,2,8,8
7013854,4,1,18
7013859,1,6,11
7013860,2,5,11
7013861,4,1,14
7013862,3,6,16
7013863,3,1,5
7013864,3,7,9
7013866,3,3,8
7013867,2,10,15
7013868,2,6,10
7013870,3,5,10
7013871,4,4,12
7013874,2,4,22
7013875,2,1,10
7013876,2,6,12
7013877,1,2,6
7013878,3,2,12
7013879,3,2,9
7013880,3,2,9
7013881,1,4,6
7013882,4,9,15
7013883,1,2,7
7013884,15,1,13
7013885,1,3,5
7013887,2,3,5
7013888,5,4,17
7013890,2,2,7
7013891,2,2,3
7013893,3,4,9
7013894,2,9,7
7013895,3,3,9
7013896,1,2,5
7013897,4,7,6
7013898,3,6,13
7013899,3,1,7
7013900,3,6,10
7013902,3,3,10
7013903,4,6,8
7013905,1,5,8
7013906,1,4,7
7013907,8,6,10
7013908,6,4,7
7013909,3,11,10
7013910,4,1,7
7013911,9,2,9
7013912,2,11,10
7013913,1,3,10
7013914,1,4,6
7013915,6,2,10
7013916,1,5,21
7013917,1,4,22
7013918,2,4,10
7013919,2,2,11
7013920,3,3,10
7013921,2,2,8
7013922,2,11,17
7013923,1,4,10
7013925,6,6,14
7013926,1,6,7
7013927,2,3,8
7013928,3,5,9
7013929,3,7,11
7013930,1,3,6
7013931,1,1,6
7013932,7,1,10
7013933,2,3,10
7013934,1,2,5
7013936,2,5,8
7013938,3,1,9
7013939,1,4,21
7013940,2,14,12
7013942,2,4,13
7013943,1,5,12
7013944,3,7,12
7013945,3,7,19
7013947,3,1,7
7013948,6,1,24
7013949,1,2,8
7013950,1,3,6
7013951,1,7,10
7013952,1,4,9
7013953,1,2,7
7013954,2,3,23
7013955,1,9,7
7013956,1,1,6
7013957,1,6,9
7013958,1,7,8
7013959,1,7,9
7013960,3,3,7
7013964,3,1,5
7013966,1,2,9
7013967,3,1,7
7013968,4,3,9
7013969,3,1,11
7013970,3,1,5
7013971,5,7,7
7013972,3,7,7
7013974,3,11,14
7013975,1,2,6
7013979,2,7,12
7013983,7,8,14
7013986,3,3,7
7013987,4,4,11
7013988,2,7,10
7013990,2,6,8
7013991,1,1,8
7013993,4,3,10
7013994,2,5,6
7013995,2,4,8
7013997,1,14,10
7013998,1,1,15
7013999,4,9,9
7014000,1,3,5
7014001,7,2,8
7014002,4,9,17
7014003,5,8,15
7014008,2,5,7
7014009,2,7,14
7014010,3,1,5
7014011,2,3,11
7014012,1,5,10
7014013,1,5,9
7014015,1,4,5
7014016,2,2,11
7014017,10,1,18
7014019,15,2,18
7014021,9,1,14
7014022,1,6,8
7014023,1,2,10
7014024,1,3,17
7014025,2,3,9
7014028,2,5,8
7014029,3,8,7
7014030,1,1,6
7014031,6,2,8
7014032,1,7,7
7014033,4,2,14
7014034,3,3,14
7014035,2,11,16
7014036,2,3,7
7014037,3,6,6
7014038,2,3,10
7014039,5,2,14
7014040,7,10,26
7014041,3,6,18
7014042,1,8,6
7014043,4,6,15
7014044,2,5,8
7014045,1,2,28
7014046,2,6,10
7014047,2,4,12
7014049,6,1,10
7014050,3,12,3
7014051,1,4,9
7014052,1,3,18
7014053,3,3,15
7014054,2,3,7
7014055,2,6,9
7014056,3,5,13
7014057,1,7,10
7014058,1,1,6
7014060,1,6,7
7014061,2,6,6
7014062,6,1,15
7014063,5,4,12
7014064,1,8,8
7014066,2,8,4
7014067,1,12,9
7014070,3,2,10
7014071,2,8,7
7014072,1,3,7
7014073,6,9,12
7014074,2,4,9
7014076,11,2,13
7014077,4,7,25
7014078,4,2,11
7014080,1,7,11
7014081,7,6,9
7014082,2,1,9
7014083,7,1,11
7014084,1,7,6
7014085,1,3,15
7014087,2,11,3
7014088,3,3,18
7014089,7,4,16
7014090,2,4,11
7014091,2,2,12
7014094,4,5,5
7014095,2,2,7
7014096,2,1,6
7014097,5,4,14
7014098,2,8,13
7014099,1,1,4
7014100,5,5,15
7014104,3,5,12
7014105,3,1,7
7014106,2,4,7
7014107,2,2,7
7014109,2,9,7
7014110,2,2,5
7014111,1,8,9
7014112,2,6,8
7014114,2,4,6
7014115,4,4,6
7014117,2,1,8
7014119,2,5,6
7014120,1,6,9
7014121,3,2,9
7014122,2,6,7
7014123,2,2,6
7014124,2,5,11
7014125,2,7,13
7014126,2,2,10
7014127,3,3,8
7014128,6,7,12
7014129,2,6,9
7014130,2,7,10
7014131,3,10,7
7014132,6,6,7
7014133,2,7,7
7014134,1,4,8
7014135,3,2,3
7014136,5,1,17
7014137,6,4,13
7014138,10,7,15
7014139,5,13,7
7014140,4,6,12
7014141,2,3,9
7014143,4,1,8
7014144,7,2,19
7014145,4,9,8
7014146,1,2,11
7014147,4,3,8
7014149,4,5,18
7014150,3,7,12
7014152,4,2,14
7014153,2,7,10
7014154,1,15,12
7014155,2,7,11
7014156,3,2,9
7014157,1,1,10
7014160,3,1,9
7014162,2,2,9
7014163,1,2,7
7014167,2,3,7
7014168,1,2,8
7014170,3,3,9
7014171,1,2,11
7014173,2,4,18
7014174,3,6,4
7014175,3,8,6
7014177,5,5,7
7014178,3,9,16
7014179,5,4,16
7014180,3,2,11
7014183,1,4,6
7014184,2,3,7
7014186,1,4,7
7014187,2,4,5
7014188,3,10,12
7014189,1,3,8
7014190,2,2,5
7014192,5,2,10
7014193,2,3,7
7014195,4,3,7
7014196,2,2,5
7014198,2,5,11
7014200,5,4,7
7014201,3,7,9
7014202,4,4,11
7014204,5,9,14
7014205,3,8,13
7014206,3,2,5
7014207,1,2,7
7014208,1,3,15
7014209,1,10,14
7014210,3,7,7
7014211,2,2,8
7014212,5,1,9
7014213,4,2,13
7014214,3,3,10
7014215,6,2,12
7014216,10,3,11
7014217,1,8,12
7014218,1,7,6
7014219,4,2,10
7014220,1,1,3
7014221,5,2,11
7014222,3,7,12
7014223,4,4,14
7014224,3,3,13
7014225,3,2,9
7014226,2,2,5
7014227,2,3,14
7014228,3,4,17
7014229,6,3,38
7014230,7,4,21
7014231,4,3,15
7014232,5,9,30
7014233,3,3,14
7014234,2,1,9
7014235,2,1,9
7014236,2,4,14
7014238,2,11,18
7014239,3,5,28
7014240,1,11,10
7014242,2,2,10
7014243,2,1,9
7014245,1,2,6
7014247,3,12,10
7014248,1,2,8
7014249,2,1,5
7014250,3,6,10
7014251,4,6,33
7014252,3,9,16
7014255,2,2,9
7014256,6,8,16
7014257,2,5,21
7014258,1,8,12
7014260,4,1,10
7014261,1,4,9
7014262,1,5,8
7014263,1,6,8
7014264,6,5,10
7014265,1,3,5
7014266,4,2,8
7014267,2,5,7
7014268,2,7,7
7014269,1,8,7
7014270,2,5,17
7014271,5,2,7
7014272,2,5,5
7014273,2,3,5
7014274,2,7,6
7014275,4,1,6
7014276,2,5,8
7014277,1,4,10
7014278,1,9,7
7014279,1,1,7
7014280,2,3,6
7014281,1,2,7
7014282,2,8,6
7014283,2,4,6
7014284,2,7,15
7014285,3,2,10
7014287,1,7,7
7014288,2,5,9
7014289,3,4,11
7014290,4,3,10
7014291,4,3,15
7014292,2,8,10
7014294,5,2,18
7014295,6,7,24
7014296,2,4,6
7014297,3,2,4
7014298,1,10,3
7014299,2,3,9
7014300,7,4,11
7014301,3,2,10
7014302,2,4,6
7014303,6,3,19
7014304,2,3,9
7014306,5,2,9
7014307,2,3,5
7014308,1,2,12
7014309,4,5,13
7014310,2,2,8
7014311,7,2,12
7014312,6,1,13
7014313,1,1,9
7014314,3,8,6
7014316,1,3,11
7014317,2,8,10
7014318,1,3,7
7014319,1,12,11
7014320,6,3,9
7014321,5,1,12
7014322,2,7,9
7014323,2,1,6
7014324,3,6,9
7014325,5,4,10
7014326,4,1,9
7014327,4,4,16
7014329,5,9,7
7014330,3,4,7
7014331,1,9,12
7014332,2,6,8
7014333,2,6,11
7014334,2,2,8
7014335,1,5,7
7014337,1,2,8
7014338,3,5,7
7014339,2,5,4
7014340,1,2,7
7014342,6,4,13
7014343,6,6,9
7014344,2,8,11
7014345,2,1,5
7014346,3,2,5
7014347,3,3,8
7014348,8,5,11
7014349,2,3,7
7014350,3,3,12
7014351,4,3,11
7014352,3,3,11
7014353,1,1,9
7014354,3,5,19
7014355,2,9,9
7014356,1,12,11
7014357,4,2,16
7014359,1,8,7
7014361,3,4,7
7014362,2,7,13
7014363,1,9,11
7014364,3,3,7
7014366,9,2,9
7014367,2,5,13
7014368,1,4,7
7014370,3,4,9
7014374,1,3,8
7014375,3,3,7
7014377,3,3,11
7014383,2,7,13
7014386,3,10,6
7014387,1,13,8
7014389,2,8,6
7014390,1,8,5
7014391,1,1,7
7014392,6,7,14
7014393,5,5,17
7014394,3,5,15
7014395,5,1,8
7014396,6,11,13
7014397,4,3,3
7014398,3,2,9
7014399,2,6,11
7014400,1,1,8
7014401,6,3,12
7014403,5,7,11
7014404,8,1,9
7014405,1,7,11
7014406,2,2,8
7014408,2,8,8
7014409,2,6,9
7014410,1,1,7
7014412,1,6,6
7014413,2,8,8
7014414,1,3,8
7014415,2,4,17
7014416,2,6,7
7014419,7,3,13
7014420,2,14,8
7014421,3,7,9
7014422,1,2,13
7014426,3,3,9
7014427,4,2,18
7014428,4,1,16
7014429,5,3,11
7014432,2,1,7
7014433,5,3,15
7014435,3,7,17
7014436,3,6,13
7014437,3,6,19
7014438,4,6,15
7014439,5,3,7
7014440,4,1,16
7014443,1,12,9
7014444,1,6,8
7014445,2,1,8
7014446,2,11,12
7014447,4,6,11
7014448,2,5,7
7014449,3,6,7
7014450,1,5,9
7014451,3,8,8
7014452,4,4,6
7014454,4,8,11
7014455,2,5,8
7014456,2,3,9
7014457,2,10,8
7014459,2,3,7
7014460,2,7,10
7014467,1,6,9
7014474,2,6,7
7014478,2,5,8
7014482,4,7,11
7014483,3,3,7
7014484,3,4,10
7014486,8,2,12
7014487,5,4,15
7014491,3,7,12
7014495,5,1,12
7014499,1,7,8
7014502,3,3,4
7014507,1,3,6
7014511,2,6,13
7014512,2,7,8
7014513,1,6,6
7014515,3,6,7
7014516,1,15,13
7014517,2,4,11
7014519,2,2,21
7014520,6,2,14
7014522,5,6,8
7014523,2,5,10
7014524,4,2,15
7014525,2,6,5
7014526,3,2,10
7014527,5,2,14
7014528,1,5,7
7014529,1,5,6
7014530,4,14,14
7014531,3,8,12
7014532,2,5,7
7014534,2,2,6
7014535,2,7,14
7014536,2,1,14
7014537,1,1,10
7014538,4,11,17
7014539,2,5,8
7014540,7,5,15
7014541,1,2,3
7014542,1,7,11
7014543,2,1,9
7014544,4,2,14
7014545,2,4,9
7014546,1,3,6
7014547,3,5,20
7014548,3,1,9
7014552,4,4,9
7014554,1,7,7
7014555,5,5,9
7014558,2,1,7
7014559,5,1,12
7014560,11,2,18
7014561,7,2,11
7014562,3,2,11
7014563,3,2,17
7014564,8,1,10
7014565,3,7,13
7014566,3,3,8
7014567,4,10,18
7014568,4,6,9
7014569,3,8,8
7014570,3,3,8
7014571,4,2,3
7014572,9,1,29
7014573,3,6,10
7014574,5,1,16
7014575,2,2,7
7014576,9,1,17
7014577,2,10,17
7014579,4,5,8
7014580,4,4,11
7014581,8,5,12
7014584,5,5,7
7014585,9,1,11
7014586,3,3,7
7014587,3,6,5
7014588,1,10,6
7014590,1,3,6
7014591,1,5,12
7014592,2,4,8
7014594,1,7,7
7014595,2,4,9
7014596,1,11,11
7014597,5,4,16
7014599,30,1,32
7014600,3,6,11
7014601,3,4,13
7014602,2,7,10
7014604,1,6,11
7014605,20,1,20
7014606,1,2,7
7014608,2,7,8
7014609,1,3,8
7014610,2,3,8
7014611,1,13,17
7014613,6,4,13
7014614,9,4,13
7014616,2,1,5
7014617,1,5,9
7014618,3,2,5
7014620,1,5,10
7014621,2,4,6
7014622,3,1,10
7014625,1,8,9
7014626,1,6,9
7014628,8,1,17
7014629,9,4,8
7014630,2,6,9
7014632,5,4,12
7014634,1,4,12
7014635,1,3,7
7014636,3,2,7
7014637,3,4,12
7014640,4,5,9
7014642,2,3,14
7014643,3,5,11
7014644,4,3,7
7014645,7,1,9
7014646,4,2,11
7014647,3,6,10
7014648,6,1,12
7014649,6,4,12
7014650,2,5,6
7014651,2,4,3
7014653,2,2,8
7014654,4,4,12
7014655,2,7,10
7014657,4,6,9
7014658,1,12,7
7014659,2,5,9
7014660,3,7,10
7014661,1,5,6
7014662,2,6,6
7014663,1,7,7
7014664,3,1,9
7014665,1,7,8
7014666,1,4,9
7014668,1,1,14
7014671,1,10,9
7014672,2,7,12
7014673,2,8,11
7014674,3,8,3
7014675,1,4,9
7014676,2,4,8
7014677,3,6,10
7014679,2,3,12
7014680,3,4,7
7014681,3,5,13
7014682,1,12,14
7014683,3,1,10
7014684,1,1,3
7014685,3,5,7
7014687,4,3,11
7014688,3,4,16
7014689,2,4,6
7014690,1,4,19
7014693,4,6,16
7014694,3,7,9
7014696,9,1,22
7014697,2,2,8
7014698,3,2,7
7014699,5,6,11
7014700,1,3,10
7014702,3,6,10
7014703,3,1,7
7014704,7,1,12
7014706,3,2,16
7014707,1,5,12
7014708,1,4,11
7014709,4,3,9
7014710,2,1,9
7014711,2,7,11
7014712,1,7,7
7014713,4,5,15
7014714,1,6,7
7014715,2,2,10
7014716,1,4,7
7014720,2,6,12
7014723,2,2,6
7014724,1,4,3
7014725,4,2,12
7014726,4,6,4
7014728,1,16,13
7014729,3,6,11
7014731,3,2,7
7014732,3,2,4
7014733,8,1,10
7014734,3,3,7
7014738,1,1,4
7014739,3,4,8
7014740,2,3,7
7014741,2,7,9
7014742,2,1,6
7014744,2,7,9
7014745,3,6,11
7014746,3,6,8
7014747,4,5,12
7014748,1,6,8
7014749,1,2,5
7014750,2,6,6
7014752,4,9,5
7014754,3,2,8
7014755,4,3,15
7014756,4,8,12
7014757,2,7,12
7014758,2,6,11
7014759,3,4,10
7014761,3,8,9
7014762,3,6,11
7014763,2,5,8
7014764,1,7,7
7014765,10,5,12
7014766,3,1,12
7014767,6,2,7
7014768,4,1,7
7014771,1,1,6
7014772,2,7,7
7014773,8,4,15
7014774,2,4,11
7014776,7,1,12
7014777,5,3,7
7014778,6,6,6
7014780,1,9,13
7014781,3,1,6
7014782,3,2,14
7014788,1,1,7
7014789,1,9,12
7014792,4,7,10
7014793,8,5,7
7014794,3,4,7
7014795,2,2,11
7014796,1,5,3
7014797,3,4,10
7014798,2,7,10
7014799,2,3,11
7014800,3,2,11
7014801,1,7,12
7014802,3,2,6
7014803,5,5,10
7014804,3,7,9
7014805,5,2,15
7014806,5,4,12
7014807,2,8,10
7014808,4,11,13
7014811,2,2,12
7014812,8,3,13
7014814,4,6,16
7014815,1,1,6
7014816,2,3,8
7014817,6,2,15
7014818,5,3,17
7014819,1,5,21
7014820,5,7,11
7014821,8,5,24
7014822,2,14,11
7014824,3,4,5
7014826,4,4,25
7014827,1,10,8
7014828,1,7,11
7014829,8,4,10
7014830,2,5,9
7014831,6,9,25
7014834,5,3,22
7014835,8,2,21
7014836,1,3,9
7014839,5,9,7
7014840,10,1,15
7014841,3,6,12
7014842,4,4,7
7014845,2,1,7
7014846,3,6,10
7014847,8,1,12
7014848,7,1,8
7014850,8,7,12
7014852,4,5,14
7014853,2,4,9
7014854,2,5,13
7014855,3,2,6
7014856,2,5,12
7014859,3,4,6
7014860,2,1,7
7014861,1,6,6
7014863,2,5,5
7014864,2,2,5
7014865,2,4,5
7014866,3,5,5
7014868,6,4,6
7014869,4,2,16
7014870,2,5,6
7014871,7,6,22
7014872,1,8,10
7014873,3,3,8
7014874,5,5,6
7014875,1,1,7
7014876,2,1,4
7014879,1,4,9
7014880,11,2,13
7014882,2,9,10
7014883,3,5,13
7014884,8,1,9
7014886,8,4,13
7014888,1,10,8
7014889,2,6,7
7014890,6,5,14
7014891,6,3,12
7014892,5,1,15
7014894,2,1,5
7014895,3,7,8
7014896,4,6,16
7014897,2,7,3
7014898,2,2,8
7014899,1,4,12
7014900,2,6,6
7014904,3,5,3
7014905,2,3,10
7014907,1,2,4
7014908,3,4,11
7014909,2,2,7
7014910,1,4,7
7014911,1,3,6
7014912,3,1,6
7014913,2,2,10
7014914,3,3,15
7014916,3,1,8
7014917,1,2,8
7014918,5,2,11
7014919,1,11,9
7014920,3,1,5
7014921,3,5,7
7014922,2,6,6
7014924,3,1,14
7014925,2,6,4
7014926,7,7,24
7014927,9,2,22
7014928,9,1,31
7014929,10,3,17
7014930,1,12,6
7014931,1,12,6
7014932,7,1,17
7014934,4,7,12
7014935,2,4,9
7014936,3,1,7
7014937,16,1,16
7014938,1,3,9
7014939,5,3,16
7014940,3,2,10
7014942,3,4,8
7014943,8,2,14
7014944,1,7,8
7014946,10,9,17
7014948,6,3,9
7014949,3,10,11
7014950,5,5,9
7014951,7,4,6
7014952,5,7,15
7014953,4,4,14
7014954,2,4,8
7014955,3,3,10
7014956,3,1,9
7014957,5,7,14
7014959,1,9,20
7014960,1,12,4
7014962,8,2,11
7014963,5,6,25
7014965,2,5,10
7014966,5,2,15
7014967,3,7,9
7014968,3,2,12
7014969,2,3,6
7014970,4,2,9
7014971,7,4,13
7014972,4,6,7
7014973,3,1,6
7014974,4,8,17
7014975,3,3,9
7014976,4,2,15
7014977,5,2,8
7014978,1,7,14
7014980,1,1,5
7014981,4,4,6
7014982,1,2,6
7014983,4,16,12
7014984,2,2,7
7014985,6,4,14
7014987,3,2,7
7014988,3,3,6
7014989,10,7,16
7014990,2,3,16
7014993,5,5,11
7014994,1,3,3
7014995,1,3,9
7014996,2,1,5
7014997,2,4,7
7014998,4,3,8
7014999,6,6,13
7015000,10,7,16
